malla_punto_id;CuentaDesnow;anio_hidrologico
50318;5;2006-2007
50318;1;2007-2008
50318;9;2008-2009
50319;3;2000-2001
50319;4;2002-2003
50319;5;2003-2004
50319;6;2004-2005
50319;9;2005-2006
50319;4;2006-2007
50319;8;2008-2009
50320;3;2000-2001
50320;2;2002-2003
50320;4;2003-2004
50320;5;2004-2005
50320;6;2005-2006
50320;4;2006-2007
50320;7;2008-2009
50321;2;2000-2001
50321;2;2002-2003
50321;3;2003-2004
50321;4;2004-2005
50321;5;2005-2006
50321;4;2006-2007
50321;7;2008-2009
50322;1;2000-2001
50322;2;2003-2004
50322;4;2004-2005
50322;5;2005-2006
50322;3;2006-2007
50322;7;2008-2009
50323;2;2003-2004
50323;3;2004-2005
50323;4;2005-2006
50323;1;2006-2007
50323;7;2008-2009
50324;2;2003-2004
50324;3;2004-2005
50324;5;2005-2006
50324;1;2006-2007
50324;6;2008-2009
50325;2;2003-2004
50325;4;2004-2005
50325;6;2005-2006
50325;2;2006-2007
50325;5;2008-2009
50326;2;2003-2004
50326;4;2004-2005
50326;5;2005-2006
50326;2;2006-2007
50326;6;2008-2009
50327;1;2003-2004
50327;3;2004-2005
50327;3;2005-2006
50327;2;2006-2007
50327;4;2008-2009
50328;2;2004-2005
50328;3;2005-2006
50328;2;2006-2007
50328;3;2008-2009
50329;2;2004-2005
50329;1;2005-2006
50329;1;2006-2007
50329;1;2008-2009
50330;1;2004-2005
50330;2;2005-2006
50330;1;2006-2007
50330;1;2008-2009
50331;1;2004-2005
50331;1;2005-2006
50331;1;2006-2007
50331;1;2008-2009
50332;1;2005-2006
50332;1;2006-2007
50332;1;2008-2009
50333;1;2005-2006
50333;2;2008-2009
50334;1;2008-2009
50335;1;2003-2004
50335;1;2008-2009
50336;1;2003-2004
50336;1;2008-2009
50337;1;2003-2004
50337;1;2008-2009
50338;1;2000-2001
50338;1;2008-2009
50339;1;2003-2004
50339;1;2008-2009
50340;1;2003-2004
50340;1;2008-2009
50341;1;2003-2004
50341;3;2008-2009
50342;1;2003-2004
50342;2;2008-2009
50366;2;2004-2005
50366;1;2005-2006
50366;1;2006-2007
50366;1;2008-2009
50367;2;2004-2005
50367;1;2005-2006
50367;1;2006-2007
50367;1;2008-2009
50368;2;2004-2005
50368;1;2008-2009
50369;1;2004-2005
50369;1;2005-2006
50369;1;2008-2009
50370;1;2004-2005
50370;1;2005-2006
50370;1;2008-2009
50371;1;2004-2005
50371;1;2005-2006
50371;1;2008-2009
50372;1;2004-2005
50372;1;2005-2006
50372;1;2008-2009
50373;1;2004-2005
50373;1;2005-2006
50373;1;2008-2009
50374;1;2004-2005
50374;1;2005-2006
50374;1;2008-2009
50375;2;2004-2005
50375;1;2005-2006
50375;1;2006-2007
50375;1;2008-2009
50376;2;2004-2005
50376;1;2005-2006
50376;1;2008-2009
50377;2;2004-2005
50377;1;2005-2006
50377;1;2008-2009
50378;3;2004-2005
50378;1;2005-2006
50378;1;2008-2009
50379;2;2004-2005
50379;1;2005-2006
50379;1;2008-2009
50380;1;2004-2005
50380;1;2005-2006
50380;1;2008-2009
50381;2;2004-2005
50381;1;2008-2009
50382;2;2004-2005
50382;1;2008-2009
50383;2;2004-2005
50383;1;2005-2006
50383;1;2008-2009
50384;2;2004-2005
50384;1;2005-2006
50384;1;2008-2009
50385;2;2004-2005
50385;1;2005-2006
50385;1;2008-2009
50386;2;2004-2005
50386;1;2005-2006
50386;1;2008-2009
50387;3;2004-2005
50387;1;2005-2006
50387;1;2008-2009
50388;3;2004-2005
50388;1;2005-2006
50388;1;2008-2009
50389;2;2004-2005
50389;1;2005-2006
50389;1;2008-2009
50390;2;2004-2005
50390;1;2008-2009
50391;1;2004-2005
50391;1;2008-2009
50392;1;2004-2005
50392;1;2005-2006
50392;1;2008-2009
50393;1;2005-2006
50393;1;2008-2009
50394;1;2008-2009
50395;1;2008-2009
50396;1;2003-2004
50396;2;2008-2009
50397;1;2003-2004
50397;2;2008-2009
50398;1;2003-2004
50398;1;2005-2006
50398;2;2008-2009
50399;1;2003-2004
50399;1;2008-2009
50400;1;2003-2004
50400;1;2008-2009
50401;1;2003-2004
50401;1;2008-2009
50402;1;2008-2009
50403;1;2006-2007
50403;2;2008-2009
50404;1;2006-2007
50404;1;2007-2008
50404;3;2008-2009
50407;1;2002-2003
50407;1;2003-2004
50408;1;2002-2003
50408;1;2003-2004
50409;1;2002-2003
50410;1;2002-2003
50411;1;2002-2003
50412;1;2002-2003
50413;1;2002-2003
50414;1;2002-2003
50415;1;2002-2003
50415;1;2003-2004
50416;1;2002-2003
50416;1;2003-2004
50416;2;2008-2009
50417;1;2002-2003
50417;1;2003-2004
50417;1;2008-2009
50423;1;2002-2003
50424;1;2002-2003
50429;1;2002-2003
50429;1;2008-2009
50568;1;2002-2003
50568;1;2003-2004
50568;1;2005-2006
50568;1;2006-2007
50579;1;2002-2003
50579;1;2005-2006
50580;1;2000-2001
50580;1;2002-2003
50580;1;2004-2005
50580;1;2005-2006
50580;2;2008-2009
50581;2;2000-2001
50581;1;2002-2003
50581;2;2003-2004
50581;4;2004-2005
50581;2;2005-2006
50581;1;2006-2007
50581;6;2008-2009
50582;2;2000-2001
50582;1;2001-2002
50582;2;2002-2003
50582;2;2003-2004
50582;5;2004-2005
50582;4;2005-2006
50582;3;2006-2007
50582;7;2008-2009
50583;2;2000-2001
50583;3;2002-2003
50583;2;2003-2004
50583;4;2004-2005
50583;4;2005-2006
50583;2;2006-2007
50583;6;2008-2009
50584;2;2000-2001
50584;3;2002-2003
50584;2;2003-2004
50584;5;2004-2005
50584;5;2005-2006
50584;2;2006-2007
50584;1;2007-2008
50584;7;2008-2009
50585;2;2000-2001
50585;1;2001-2002
50585;2;2002-2003
50585;2;2003-2004
50585;4;2004-2005
50585;2;2005-2006
50585;1;2006-2007
50585;6;2008-2009
50586;2;2000-2001
50586;1;2001-2002
50586;2;2002-2003
50586;2;2003-2004
50586;3;2004-2005
50586;3;2005-2006
50586;1;2006-2007
50586;7;2008-2009
50587;2;2000-2001
50587;1;2001-2002
50587;3;2002-2003
50587;2;2003-2004
50587;3;2004-2005
50587;3;2005-2006
50587;1;2006-2007
50587;6;2008-2009
50588;1;1999-2000
50588;2;2000-2001
50588;2;2001-2002
50588;5;2002-2003
50588;3;2003-2004
50588;5;2004-2005
50588;5;2005-2006
50588;1;2006-2007
50588;4;2008-2009
50589;1;1999-2000
50589;3;2000-2001
50589;3;2001-2002
50589;6;2002-2003
50589;4;2003-2004
50589;5;2004-2005
50589;8;2005-2006
50589;4;2006-2007
50589;1;2007-2008
50589;7;2008-2009
50590;1;1999-2000
50590;4;2000-2001
50590;3;2001-2002
50590;6;2002-2003
50590;5;2003-2004
50590;7;2004-2005
50590;11;2005-2006
50590;6;2006-2007
50590;2;2007-2008
50590;12;2008-2009
50591;2;1999-2000
50591;9;2000-2001
50591;6;2001-2002
50591;11;2002-2003
50591;9;2003-2004
50591;10;2004-2005
50591;13;2005-2006
50591;7;2006-2007
50591;5;2007-2008
50591;17;2008-2009
50592;2;1999-2000
50592;12;2000-2001
50592;8;2001-2002
50592;14;2002-2003
50592;10;2003-2004
50592;13;2004-2005
50592;13;2005-2006
50592;8;2006-2007
50592;7;2007-2008
50592;17;2008-2009
50593;3;1999-2000
50593;10;2000-2001
50593;10;2001-2002
50593;16;2002-2003
50593;16;2003-2004
50593;13;2004-2005
50593;13;2005-2006
50593;11;2006-2007
50593;10;2007-2008
50593;19;2008-2009
50594;4;1999-2000
50594;15;2000-2001
50594;13;2001-2002
50594;16;2002-2003
50594;21;2003-2004
50594;14;2004-2005
50594;16;2005-2006
50594;13;2006-2007
50594;12;2007-2008
50594;20;2008-2009
50595;4;1999-2000
50595;15;2000-2001
50595;15;2001-2002
50595;18;2002-2003
50595;22;2003-2004
50595;14;2004-2005
50595;18;2005-2006
50595;13;2006-2007
50595;15;2007-2008
50595;20;2008-2009
50596;4;1999-2000
50596;17;2000-2001
50596;17;2001-2002
50596;18;2002-2003
50596;22;2003-2004
50596;14;2004-2005
50596;18;2005-2006
50596;13;2006-2007
50596;14;2007-2008
50596;20;2008-2009
50597;4;1999-2000
50597;18;2000-2001
50597;16;2001-2002
50597;17;2002-2003
50597;21;2003-2004
50597;15;2004-2005
50597;17;2005-2006
50597;13;2006-2007
50597;14;2007-2008
50597;20;2008-2009
50598;5;1999-2000
50598;19;2000-2001
50598;14;2001-2002
50598;16;2002-2003
50598;20;2003-2004
50598;14;2004-2005
50598;17;2005-2006
50598;10;2006-2007
50598;12;2007-2008
50598;20;2008-2009
50599;5;1999-2000
50599;18;2000-2001
50599;15;2001-2002
50599;17;2002-2003
50599;21;2003-2004
50599;15;2004-2005
50599;17;2005-2006
50599;10;2006-2007
50599;10;2007-2008
50599;20;2008-2009
50600;5;1999-2000
50600;20;2000-2001
50600;19;2001-2002
50600;18;2002-2003
50600;22;2003-2004
50600;15;2004-2005
50600;18;2005-2006
50600;13;2006-2007
50600;13;2007-2008
50600;20;2008-2009
50601;5;1999-2000
50601;21;2000-2001
50601;22;2001-2002
50601;21;2002-2003
50601;25;2003-2004
50601;17;2004-2005
50601;18;2005-2006
50601;18;2006-2007
50601;15;2007-2008
50601;19;2008-2009
50602;5;1999-2000
50602;25;2000-2001
50602;24;2001-2002
50602;22;2002-2003
50602;25;2003-2004
50602;17;2004-2005
50602;20;2005-2006
50602;21;2006-2007
50602;18;2007-2008
50602;19;2008-2009
50603;5;1999-2000
50603;23;2000-2001
50603;24;2001-2002
50603;22;2002-2003
50603;24;2003-2004
50603;17;2004-2005
50603;20;2005-2006
50603;21;2006-2007
50603;20;2007-2008
50603;20;2008-2009
50604;6;1999-2000
50604;24;2000-2001
50604;21;2001-2002
50604;22;2002-2003
50604;24;2003-2004
50604;17;2004-2005
50604;20;2005-2006
50604;18;2006-2007
50604;18;2007-2008
50604;20;2008-2009
50605;6;1999-2000
50605;24;2000-2001
50605;20;2001-2002
50605;22;2002-2003
50605;24;2003-2004
50605;16;2004-2005
50605;18;2005-2006
50605;18;2006-2007
50605;17;2007-2008
50605;20;2008-2009
50606;6;1999-2000
50606;20;2000-2001
50606;19;2001-2002
50606;23;2002-2003
50606;24;2003-2004
50606;16;2004-2005
50606;17;2005-2006
50606;16;2006-2007
50606;16;2007-2008
50606;21;2008-2009
50607;6;1999-2000
50607;19;2000-2001
50607;19;2001-2002
50607;22;2002-2003
50607;22;2003-2004
50607;15;2004-2005
50607;18;2005-2006
50607;14;2006-2007
50607;13;2007-2008
50607;21;2008-2009
50608;6;1999-2000
50608;23;2000-2001
50608;17;2001-2002
50608;22;2002-2003
50608;25;2003-2004
50608;16;2004-2005
50608;18;2005-2006
50608;14;2006-2007
50608;12;2007-2008
50608;21;2008-2009
50609;6;1999-2000
50609;23;2000-2001
50609;16;2001-2002
50609;21;2002-2003
50609;23;2003-2004
50609;16;2004-2005
50609;19;2005-2006
50609;15;2006-2007
50609;13;2007-2008
50609;20;2008-2009
50610;6;1999-2000
50610;21;2000-2001
50610;15;2001-2002
50610;20;2002-2003
50610;22;2003-2004
50610;16;2004-2005
50610;19;2005-2006
50610;13;2006-2007
50610;14;2007-2008
50610;20;2008-2009
50611;5;1999-2000
50611;19;2000-2001
50611;15;2001-2002
50611;20;2002-2003
50611;21;2003-2004
50611;16;2004-2005
50611;18;2005-2006
50611;12;2006-2007
50611;12;2007-2008
50611;20;2008-2009
50612;3;1999-2000
50612;15;2000-2001
50612;12;2001-2002
50612;17;2002-2003
50612;17;2003-2004
50612;13;2004-2005
50612;18;2005-2006
50612;10;2006-2007
50612;10;2007-2008
50612;19;2008-2009
50613;3;1999-2000
50613;12;2000-2001
50613;6;2001-2002
50613;11;2002-2003
50613;11;2003-2004
50613;11;2004-2005
50613;14;2005-2006
50613;6;2006-2007
50613;6;2007-2008
50613;18;2008-2009
50614;3;1999-2000
50614;9;2000-2001
50614;3;2001-2002
50614;7;2002-2003
50614;7;2003-2004
50614;11;2004-2005
50614;12;2005-2006
50614;4;2006-2007
50614;3;2007-2008
50614;16;2008-2009
50615;1;1999-2000
50615;5;2000-2001
50615;3;2001-2002
50615;4;2002-2003
50615;4;2003-2004
50615;6;2004-2005
50615;8;2005-2006
50615;4;2006-2007
50615;2;2007-2008
50615;12;2008-2009
50616;1;1999-2000
50616;4;2000-2001
50616;3;2001-2002
50616;4;2002-2003
50616;4;2003-2004
50616;6;2004-2005
50616;8;2005-2006
50616;3;2006-2007
50616;1;2007-2008
50616;11;2008-2009
50617;1;1999-2000
50617;4;2000-2001
50617;3;2001-2002
50617;4;2002-2003
50617;4;2003-2004
50617;7;2004-2005
50617;9;2005-2006
50617;2;2006-2007
50617;2;2007-2008
50617;10;2008-2009
50618;1;1999-2000
50618;5;2000-2001
50618;2;2001-2002
50618;8;2002-2003
50618;5;2003-2004
50618;9;2004-2005
50618;11;2005-2006
50618;4;2006-2007
50618;2;2007-2008
50618;12;2008-2009
50619;2;1999-2000
50619;7;2000-2001
50619;4;2001-2002
50619;9;2002-2003
50619;11;2003-2004
50619;13;2004-2005
50619;12;2005-2006
50619;8;2006-2007
50619;3;2007-2008
50619;16;2008-2009
50620;3;1999-2000
50620;11;2000-2001
50620;7;2001-2002
50620;12;2002-2003
50620;14;2003-2004
50620;14;2004-2005
50620;12;2005-2006
50620;9;2006-2007
50620;6;2007-2008
50620;18;2008-2009
50621;3;1999-2000
50621;12;2000-2001
50621;10;2001-2002
50621;14;2002-2003
50621;18;2003-2004
50621;14;2004-2005
50621;15;2005-2006
50621;11;2006-2007
50621;9;2007-2008
50621;18;2008-2009
50622;3;1999-2000
50622;13;2000-2001
50622;10;2001-2002
50622;18;2002-2003
50622;20;2003-2004
50622;14;2004-2005
50622;16;2005-2006
50622;13;2006-2007
50622;12;2007-2008
50622;18;2008-2009
50623;3;1999-2000
50623;13;2000-2001
50623;13;2001-2002
50623;19;2002-2003
50623;20;2003-2004
50623;15;2004-2005
50623;16;2005-2006
50623;13;2006-2007
50623;11;2007-2008
50623;18;2008-2009
50624;4;1999-2000
50624;14;2000-2001
50624;13;2001-2002
50624;19;2002-2003
50624;18;2003-2004
50624;15;2004-2005
50624;15;2005-2006
50624;12;2006-2007
50624;10;2007-2008
50624;17;2008-2009
50625;3;1999-2000
50625;14;2000-2001
50625;10;2001-2002
50625;17;2002-2003
50625;16;2003-2004
50625;12;2004-2005
50625;14;2005-2006
50625;8;2006-2007
50625;8;2007-2008
50625;18;2008-2009
50626;3;1999-2000
50626;12;2000-2001
50626;5;2001-2002
50626;13;2002-2003
50626;13;2003-2004
50626;11;2004-2005
50626;10;2005-2006
50626;5;2006-2007
50626;6;2007-2008
50626;18;2008-2009
50627;3;1999-2000
50627;7;2000-2001
50627;1;2001-2002
50627;9;2002-2003
50627;11;2003-2004
50627;10;2004-2005
50627;9;2005-2006
50627;5;2006-2007
50627;3;2007-2008
50627;16;2008-2009
50628;3;1999-2000
50628;7;2000-2001
50628;1;2001-2002
50628;7;2002-2003
50628;8;2003-2004
50628;8;2004-2005
50628;10;2005-2006
50628;4;2006-2007
50628;2;2007-2008
50628;12;2008-2009
50629;2;1999-2000
50629;8;2000-2001
50629;1;2001-2002
50629;7;2002-2003
50629;9;2003-2004
50629;7;2004-2005
50629;10;2005-2006
50629;3;2006-2007
50629;2;2007-2008
50629;13;2008-2009
50630;2;1999-2000
50630;6;2000-2001
50630;3;2002-2003
50630;6;2003-2004
50630;7;2004-2005
50630;10;2005-2006
50630;4;2006-2007
50630;2;2007-2008
50630;13;2008-2009
50631;2;1999-2000
50631;3;2000-2001
50631;1;2001-2002
50631;4;2002-2003
50631;2;2003-2004
50631;5;2004-2005
50631;9;2005-2006
50631;3;2006-2007
50631;10;2008-2009
50632;1;1999-2000
50632;3;2000-2001
50632;1;2001-2002
50632;1;2002-2003
50632;2;2003-2004
50632;4;2004-2005
50632;8;2005-2006
50632;3;2006-2007
50632;7;2008-2009
50633;1;1999-2000
50633;3;2000-2001
50633;2;2002-2003
50633;3;2003-2004
50633;4;2004-2005
50633;7;2005-2006
50633;3;2006-2007
50633;7;2008-2009
50634;6;2000-2001
50634;1;2001-2002
50634;6;2002-2003
50634;4;2003-2004
50634;7;2004-2005
50634;8;2005-2006
50634;3;2006-2007
50634;2;2007-2008
50634;11;2008-2009
50635;6;2000-2001
50635;4;2001-2002
50635;7;2002-2003
50635;9;2003-2004
50635;9;2004-2005
50635;9;2005-2006
50635;4;2006-2007
50635;2;2007-2008
50635;14;2008-2009
50636;1;1999-2000
50636;8;2000-2001
50636;5;2001-2002
50636;8;2002-2003
50636;8;2003-2004
50636;9;2004-2005
50636;10;2005-2006
50636;6;2006-2007
50636;1;2007-2008
50636;15;2008-2009
50637;2;1999-2000
50637;9;2000-2001
50637;4;2001-2002
50637;10;2002-2003
50637;9;2003-2004
50637;10;2004-2005
50637;9;2005-2006
50637;5;2006-2007
50637;4;2007-2008
50637;15;2008-2009
50638;2;1999-2000
50638;10;2000-2001
50638;6;2001-2002
50638;10;2002-2003
50638;11;2003-2004
50638;11;2004-2005
50638;10;2005-2006
50638;5;2006-2007
50638;6;2007-2008
50638;16;2008-2009
50639;2;1999-2000
50639;11;2000-2001
50639;5;2001-2002
50639;11;2002-2003
50639;13;2003-2004
50639;11;2004-2005
50639;12;2005-2006
50639;7;2006-2007
50639;6;2007-2008
50639;17;2008-2009
50640;3;1999-2000
50640;10;2000-2001
50640;6;2001-2002
50640;12;2002-2003
50640;12;2003-2004
50640;10;2004-2005
50640;12;2005-2006
50640;7;2006-2007
50640;6;2007-2008
50640;17;2008-2009
50641;3;1999-2000
50641;8;2000-2001
50641;4;2001-2002
50641;12;2002-2003
50641;11;2003-2004
50641;10;2004-2005
50641;11;2005-2006
50641;5;2006-2007
50641;4;2007-2008
50641;16;2008-2009
50642;3;1999-2000
50642;6;2000-2001
50642;2;2001-2002
50642;9;2002-2003
50642;7;2003-2004
50642;8;2004-2005
50642;9;2005-2006
50642;4;2006-2007
50642;2;2007-2008
50642;14;2008-2009
50643;3;1999-2000
50643;6;2000-2001
50643;2;2001-2002
50643;6;2002-2003
50643;6;2003-2004
50643;9;2004-2005
50643;8;2005-2006
50643;3;2006-2007
50643;1;2007-2008
50643;12;2008-2009
50644;3;1999-2000
50644;4;2000-2001
50644;2;2001-2002
50644;3;2002-2003
50644;4;2003-2004
50644;9;2004-2005
50644;7;2005-2006
50644;3;2006-2007
50644;12;2008-2009
50645;2;2000-2001
50645;1;2001-2002
50645;2;2002-2003
50645;4;2003-2004
50645;4;2004-2005
50645;5;2005-2006
50645;3;2006-2007
50645;9;2008-2009
50646;1;2001-2002
50646;2;2002-2003
50646;3;2003-2004
50646;4;2004-2005
50646;4;2005-2006
50646;3;2006-2007
50646;7;2008-2009
50647;2;2001-2002
50647;1;2002-2003
50647;2;2003-2004
50647;4;2004-2005
50647;4;2005-2006
50647;3;2006-2007
50647;1;2007-2008
50647;6;2008-2009
50648;1;1999-2000
50648;3;2001-2002
50648;3;2002-2003
50648;2;2003-2004
50648;5;2004-2005
50648;7;2005-2006
50648;4;2006-2007
50648;1;2007-2008
50648;6;2008-2009
50649;3;2001-2002
50649;4;2002-2003
50649;4;2003-2004
50649;5;2004-2005
50649;9;2005-2006
50649;4;2006-2007
50649;1;2007-2008
50649;9;2008-2009
50650;2;2000-2001
50650;3;2001-2002
50650;4;2002-2003
50650;4;2003-2004
50650;5;2004-2005
50650;8;2005-2006
50650;4;2006-2007
50650;1;2007-2008
50650;9;2008-2009
50651;2;2000-2001
50651;2;2002-2003
50651;3;2003-2004
50651;3;2004-2005
50651;7;2005-2006
50651;4;2006-2007
50651;7;2008-2009
50652;2;2000-2001
50652;1;2002-2003
50652;2;2003-2004
50652;5;2004-2005
50652;5;2005-2006
50652;4;2006-2007
50652;7;2008-2009
50653;1;2000-2001
50653;2;2003-2004
50653;3;2004-2005
50653;4;2005-2006
50653;3;2006-2007
50653;6;2008-2009
50654;2;2003-2004
50654;2;2004-2005
50654;4;2005-2006
50654;2;2006-2007
50654;5;2008-2009
50655;1;2003-2004
50655;3;2004-2005
50655;3;2005-2006
50655;1;2006-2007
50655;5;2008-2009
50656;1;2003-2004
50656;2;2004-2005
50656;4;2005-2006
50656;1;2006-2007
50656;5;2008-2009
50657;1;2003-2004
50657;2;2004-2005
50657;5;2005-2006
50657;1;2006-2007
50657;6;2008-2009
50658;3;2004-2005
50658;4;2005-2006
50658;1;2006-2007
50658;5;2008-2009
50659;1;2003-2004
50659;3;2004-2005
50659;3;2005-2006
50659;1;2006-2007
50659;3;2008-2009
50660;1;2003-2004
50660;2;2004-2005
50660;3;2005-2006
50660;1;2006-2007
50660;1;2008-2009
50661;1;2004-2005
50661;1;2005-2006
50661;1;2006-2007
50661;1;2007-2008
50661;1;2008-2009
50662;1;2005-2006
50662;1;2008-2009
50663;1;2005-2006
50664;1;2005-2006
50664;1;2007-2008
50665;1;2005-2006
50667;1;2008-2009
50669;1;2003-2004
50669;2;2008-2009
50670;1;2000-2001
50670;1;2003-2004
50670;2;2008-2009
50673;1;2003-2004
50673;3;2008-2009
50699;2;2004-2005
50699;1;2005-2006
50699;1;2006-2007
50699;1;2008-2009
50700;2;2004-2005
50700;1;2005-2006
50700;1;2008-2009
50701;1;2004-2005
50701;1;2005-2006
50701;1;2008-2009
50702;1;2004-2005
50702;1;2005-2006
50702;1;2008-2009
50703;1;2004-2005
50703;1;2005-2006
50703;1;2008-2009
50704;1;2004-2005
50704;1;2005-2006
50704;1;2008-2009
50705;1;2004-2005
50705;1;2005-2006
50705;1;2008-2009
50706;1;2004-2005
50706;1;2005-2006
50706;1;2008-2009
50707;2;2004-2005
50707;1;2005-2006
50707;1;2008-2009
50708;1;2004-2005
50708;1;2005-2006
50708;1;2008-2009
50709;1;2004-2005
50709;1;2005-2006
50709;1;2008-2009
50710;2;2004-2005
50710;1;2005-2006
50710;1;2008-2009
50711;1;2004-2005
50711;1;2005-2006
50711;1;2008-2009
50712;2;2004-2005
50712;1;2008-2009
50713;2;2004-2005
50713;1;2008-2009
50714;1;2004-2005
50714;1;2008-2009
50715;1;2004-2005
50715;1;2005-2006
50715;1;2008-2009
50716;2;2004-2005
50716;1;2005-2006
50716;1;2008-2009
50717;3;2004-2005
50717;1;2005-2006
50717;1;2008-2009
50718;3;2004-2005
50718;1;2005-2006
50718;1;2008-2009
50719;3;2004-2005
50719;1;2005-2006
50719;2;2008-2009
50720;2;2004-2005
50720;1;2008-2009
50721;2;2004-2005
50721;1;2008-2009
50722;2;2004-2005
50722;1;2008-2009
50723;1;2008-2009
50724;1;2005-2006
50724;1;2008-2009
50725;1;2005-2006
50725;1;2008-2009
50726;1;2003-2004
50726;1;2005-2006
50726;1;2008-2009
50727;1;2005-2006
50727;1;2008-2009
50728;1;2003-2004
50728;1;2005-2006
50728;1;2008-2009
50729;1;2003-2004
50729;1;2008-2009
50730;1;2003-2004
50730;1;2008-2009
50731;1;2001-2002
50731;1;2003-2004
50731;1;2005-2006
50731;1;2008-2009
50732;1;2001-2002
50732;1;2003-2004
50732;1;2005-2006
50732;2;2008-2009
50733;1;2000-2001
50733;1;2001-2002
50733;1;2003-2004
50733;1;2008-2009
50742;1;2001-2002
50742;1;2002-2003
50742;1;2003-2004
50743;1;2002-2003
50743;1;2003-2004
50743;1;2008-2009
50744;1;2002-2003
50744;1;2008-2009
50745;1;2002-2003
50745;1;2003-2004
50746;1;2002-2003
50746;1;2003-2004
50748;1;2002-2003
50748;1;2003-2004
50748;2;2008-2009
50749;1;2002-2003
50749;1;2003-2004
50749;1;2008-2009
50750;1;2000-2001
50750;1;2002-2003
50750;1;2003-2004
50750;1;2008-2009
50751;1;2000-2001
50751;1;2002-2003
50752;1;2002-2003
50752;1;2003-2004
50753;1;2002-2003
50754;1;2002-2003
50755;1;2002-2003
50756;1;2002-2003
50761;1;2008-2009
50911;1;2002-2003
50912;1;2000-2001
50912;1;2002-2003
50912;1;2004-2005
50912;2;2005-2006
50912;1;2008-2009
50913;2;2000-2001
50913;1;2002-2003
50913;1;2003-2004
50913;1;2004-2005
50913;2;2005-2006
50913;1;2008-2009
50914;2;2000-2001
50914;1;2002-2003
50914;2;2003-2004
50914;1;2004-2005
50914;2;2005-2006
50914;3;2008-2009
50915;1;2000-2001
50915;1;2002-2003
50915;2;2003-2004
50915;1;2004-2005
50915;2;2005-2006
50915;3;2008-2009
50916;1;2000-2001
50916;1;2002-2003
50916;2;2004-2005
50916;2;2005-2006
50916;5;2008-2009
50917;1;2000-2001
50917;1;2002-2003
50917;3;2004-2005
50917;1;2006-2007
50917;5;2008-2009
50918;1;2000-2001
50918;1;2002-2003
50918;1;2003-2004
50918;4;2004-2005
50918;2;2005-2006
50918;1;2006-2007
50918;5;2008-2009
50919;1;2000-2001
50919;1;2001-2002
50919;1;2002-2003
50919;2;2003-2004
50919;5;2004-2005
50919;3;2005-2006
50919;2;2006-2007
50919;4;2008-2009
50920;1;1999-2000
50920;2;2000-2001
50920;1;2001-2002
50920;5;2002-2003
50920;4;2003-2004
50920;5;2004-2005
50920;8;2005-2006
50920;2;2006-2007
50920;1;2007-2008
50920;6;2008-2009
50921;1;1999-2000
50921;3;2000-2001
50921;4;2001-2002
50921;7;2002-2003
50921;4;2003-2004
50921;5;2004-2005
50921;8;2005-2006
50921;5;2006-2007
50921;2;2007-2008
50921;8;2008-2009
50922;1;1999-2000
50922;5;2000-2001
50922;5;2001-2002
50922;10;2002-2003
50922;7;2003-2004
50922;8;2004-2005
50922;11;2005-2006
50922;5;2006-2007
50922;3;2007-2008
50922;14;2008-2009
50923;2;1999-2000
50923;10;2000-2001
50923;5;2001-2002
50923;12;2002-2003
50923;8;2003-2004
50923;11;2004-2005
50923;13;2005-2006
50923;6;2006-2007
50923;8;2007-2008
50923;16;2008-2009
50924;3;1999-2000
50924;11;2000-2001
50924;8;2001-2002
50924;14;2002-2003
50924;12;2003-2004
50924;14;2004-2005
50924;13;2005-2006
50924;8;2006-2007
50924;10;2007-2008
